45;10088;1
94;30330;10
73;44051;11
16;44053;9
90;30327;4
33;30322;5
80;11648;5
3;30325;13
96;44050;9
82;30326;7
62;38326;10
73;30329;6
53;38325;10
69;38324;14
40;33972;8
85;30331;6
39;16308;8
26;30328;6
12;38323;1
13;30323;9
47;46303;11
80;10078;4
39;11647;4
83;30324;4
67;33934;0
94;46301;0
14;46304;1
46;16307;7
34;46305;11
20;12891;11
25;10089;10
17;10256;0
68;12890;7
89;11649;8
14;10255;11
93;16310;1
57;16309;8
95;10253;6
15;53696;11
72;12586;8
14;12582;1
86;54395;11
48;53697;9
79;41158;9
5;41157;18
1;12559;7
32;53801;4
19;35893;0
91;44324;7
59;41156;5
62;41870;8
66;54396;11
91;12584;1
44;54023;11
1;43275;13
26;55305;7
84;53802;11
75;53800;1
58;53799;8
4;38671;3
36;43305;0
65;53699;4
27;12579;0
82;38672;3
84;51108;9
76;12587;8
62;12591;11
38;53698;7
36;12585;0
41;41159;9
52;29086;8
14;12588;11
69;53700;8
85;55359;6
96;55507;4
54;54657;4
20;55509;1
56;54659;7
94;54658;10
43;55508;0
32;41002;18
69;57842;0
59;48181;5
84;55629;0
44;58905;8
16;42097;15
25;59561;7
71;52773;7
81;35431;8
21;35212;8
14;46709;5
8;46986;6
26;40618;15
42;44400;6
52;47014;0
2;45262;6
55;49972;1
69;52651;11
9;52649;11
64;54061;6
95;51760;3
34;52650;2
56;53849;7
28;51878;20
41;55502;0
24;40655;6
80;47797;8
37;48532;7
62;52677;6
83;45177;2
95;44881;8
89;35180;4
69;57568;2
56;51882;9
16;43777;9
14;53850;15
92;52524;0
71;44090;11
88;46377;7
50;54115;18
44;52686;7
55;52670;1
80;54075;10
24;44092;7
80;47796;8
58;53661;8
28;59416;3
96;51543;11
9;51544;11
9;55520;2
46;55385;11
43;51761;9
24;53979;6
57;53510;9
65;48839;6
7;54076;19
66;52685;17
74;51879;6
29;52805;6
72;45701;3
71;52555;0
56;44151;6
45;59494;6
38;47131;2
2;56616;10
31;56872;12
51;58130;2
51;55382;0
33;55521;2
44;47128;0
67;49994;0
14;56838;9
96;59331;11
50;54909;11
92;48835;1
12;45917;6
83;59257;7
42;59164;13
52;59163;6
39;42120;5
65;55384;9
42;58913;10
46;55383;4
95;54840;10
96;58911;14
56;48840;5
59;39889;14
34;55503;11
55;36582;6
43;54838;5
8;53958;9
40;57419;7
30;54116;10
92;55088;14
72;57417;8
29;42411;3
24;55609;2
85;59154;6
87;58541;2
51;54689;9
70;55865;0
25;55275;12
82;59155;16
91;55276;4
81;55869;10
61;58538;6
81;57422;8
59;55868;8
79;55866;10
65;55274;2
90;55867;9
61;56555;7
89;51133;5
21;51285;5
7;51287;7
15;49922;6
27;50424;9
8;53247;6
88;44370;9
92;51076;6
42;51286;6
81;49513;9
6;42002;4
12;44569;18
25;51078;5
21;49919;9
94;51283;5
10;51284;8
33;52213;11
6;50540;2
90;53246;11
86;50426;3
40;53274;8
80;54123;1
35;54126;1
21;54125;3
74;55250;6
91;53627;6
81;53628;10
55;54124;19
39;55859;9
38;54122;2
79;53275;11
74;55863;5
25;55808;9
6;55862;0
16;55306;7
41;54938;2
3;55860;1
64;55861;2
57;55304;2
42;55692;10
31;54881;3
23;55864;2
44;55855;7
60;58907;1
4;52620;6
45;48608;10
68;48872;5
92;43417;10
16;49151;5
71;51046;4
50;43420;11
14;42030;2
71;43058;10
38;44829;8
24;42031;9
58;58910;6
89;58912;4
44;58909;0
50;51661;19
22;54853;3
59;58914;0
60;55878;11
52;55924;4
2;56989;9
88;57988;2
12;56037;17
11;56038;11
30;57905;5
42;56537;4
92;54986;12
79;56680;7
19;56971;0
66;57990;9
87;56973;10
33;56972;2
36;52568;6
91;52567;6
63;53311;11
60;52570;4
59;53310;0
93;53265;4
20;52872;2
31;52857;4
25;53853;10
72;52868;9
20;53268;8
14;53309;8
62;54413;4
20;52887;3
19;53264;0
5;53269;14
78;52873;4
32;52869;3
23;59414;8
65;59463;12
13;59467;10
30;59464;8
85;59468;10
96;59565;11
52;59466;8
77;59611;7
72;59465;9
51;59609;14
76;59588;9
57;59596;7
25;59582;3
30;59580;9
46;59597;4
74;59578;2
22;59598;10
90;59595;4
37;59576;1
7;59427;8
51;59430;20
52;59584;0
52;59583;8
65;59426;8
30;59429;7
20;55792;1
87;55800;3
45;58285;9
31;59104;6
32;55308;9
75;59105;4
59;59107;4
77;55006;6
95;52639;2
75;59112;11
47;59097;3
39;59103;1
73;56681;19
44;58284;10
53;55004;9
77;58924;2
29;58291;11
84;55784;11
87;59099;13
28;59100;3
95;55786;5
58;57752;2
9;58326;9
79;58463;0
64;59101;2
9;57751;8
52;55787;8
25;55742;11
29;55790;7
17;55069;0
37;55791;7
21;54521;9
83;58846;9
64;57718;14
70;58603;0
11;58975;6
63;55734;10
35;59109;14
28;51997;11
74;55785;1
78;58521;10
79;58464;2
44;55735;5
8;58287;9
65;58289;3
50;58942;0
19;52641;3
42;54692;8
41;58944;5
57;54065;8
37;58974;6
44;58517;0
96;57145;6
39;57143;9
14;54155;1
29;58729;4
71;58727;2
26;58324;7
79;52635;9
74;59419;1
56;58762;9
90;58935;9
48;58925;0
79;55624;3
70;55833;9
60;58054;8
44;58573;1
43;55640;8
85;55639;3
40;56182;2
35;54454;4
91;58874;0
45;55642;2
24;58875;6
27;52636;2
42;57518;7
33;55239;3
21;55175;1
55;55835;3
29;55174;11
48;54566;9
41;56417;11
88;59106;4
72;55643;9
47;55638;7
84;54063;0
82;55916;5
8;54990;3
5;53389;7
6;51993;4
35;58322;7
14;59098;4
32;52637;7
29;52640;13
53;52638;17
86;57442;1
16;55040;1
31;58142;14
60;57053;8
39;48282;9
51;57749;7
32;47908;9
7;51984;4
46;45191;0
6;50409;1
93;51990;2
95;59420;2
47;51988;4
18;54520;0
50;50011;12
85;45195;11
85;52944;5
84;55788;0
41;52945;8
45;52595;5
91;57144;2
77;47572;2
33;57146;11
35;50012;10
63;50015;1
8;58401;9
68;51995;9
27;52596;2
26;51987;4
23;51994;8
36;52946;9
16;50335;5
69;45193;11
61;52975;8
1;47223;9
41;52291;19
84;50873;4
51;52057;10
50;51989;8
44;49676;2
30;54989;1
27;51985;8
57;53549;11
2;52292;10
28;53550;8
3;56183;0
84;52135;5
82;45885;11
95;47488;11
34;59140;5
18;53554;2
49;53553;2
33;50413;8
30;53546;10
16;51982;3
1;51983;10
72;54288;6
70;51986;9
21;51255;14
46;53250;5
31;55307;17
64;50179;4
66;59608;4
80;55709;8
10;55644;0
29;53251;6
48;50497;3
42;59181;10
43;50498;1
21;49341;8
51;49340;10
20;50496;3
61;54309;6
56;50500;2
23;50495;10
92;50507;10
27;59196;0
87;59276;1
40;59179;14
89;54310;9
68;59193;0
23;55812;9
69;59178;2
42;55813;10
66;59451;5
51;47991;7
29;43105;4
25;47918;7
46;56119;1
33;54488;11
71;56126;10
87;51536;10
60;56003;0
67;56164;16
33;55077;10
6;52500;8
19;54357;1
8;43323;7
34;49195;9
96;44850;10
89;57589;5
85;43325;1
63;52396;8
9;52648;7
49;52875;8
46;53166;8
62;47361;5
64;58716;10
16;56716;10
69;47428;8
73;55273;11
68;57828;11
22;55269;10
64;45946;11
86;48179;7
55;58780;11
65;56353;3
48;50792;10
36;53513;0
46;57680;15
33;55736;7
51;58335;3
6;47808;4
82;54493;7
52;59538;4
40;49357;6
21;53514;10
19;53957;3
48;49363;2
37;48239;10
48;53512;3
87;56077;8
96;50771;1
59;57409;1
41;49573;0
11;52967;10
55;51172;7
84;53896;1
29;49571;9
90;52551;5
64;44443;4
78;55387;5
76;44278;1
18;37904;8
71;49700;6
73;31046;0
42;36728;3
10;48439;3
2;54609;8
27;56497;18
40;56732;5
64;57894;10
43;57472;3
11;56233;2
56;56024;0
19;55009;1
42;59418;6
40;57130;6
62;59575;0
51;32503;2
92;32505;6
62;40880;9
30;54375;5
78;32504;8
89;54374;8
43;57762;7
30;54376;10
21;10028;9
19;13568;10
16;34198;6
69;37747;2
66;31833;11
75;18176;5
26;49947;5
36;12537;7
24;18175;13
51;54373;8
59;30360;3
63;39885;17
3;35961;21
65;36629;18
9;12523;0
12;15805;7
75;12534;8
29;37749;2
14;34539;5
94;32165;2
46;15804;11
77;44493;11
8;12521;11
56;44492;6
73;44491;6
22;33984;2
65;44490;8
61;12539;3
7;10031;5
81;35960;14
70;33947;1
25;37687;16
70;37686;3
33;37691;2
48;41065;18
93;37746;0
69;37690;3
63;20674;5
31;37748;5
55;36609;10
77;12533;4
88;13567;22
67;30376;10
90;30381;11
86;30380;3
66;36630;8
80;31205;9
11;41117;22
54;30378;2
54;34199;11
10;49948;8
95;33948;8
77;36610;7
15;53030;7
76;30377;11
6;44429;10
73;35962;11
50;10468;2
31;44494;2
59;30717;0
40;36625;1
94;36627;5
81;49949;7
14;49946;12
94;40342;2
85;21813;11
61;22394;10
90;22396;3
81;37557;6
17;37509;9
89;58741;6
23;59138;4
14;37600;7
79;44969;13
55;37558;1
68;37510;8
60;37556;11
77;21816;3
82;56689;7
58;58681;7
33;58680;1
38;56992;8
86;56146;5
38;56588;5
4;55669;7
54;48398;3
53;53237;9
85;48396;8
39;48399;9
93;48394;9
10;54418;3
39;50282;6
56;54228;2
2;51243;7
13;58566;3
59;54614;5
37;57822;4
42;48013;4
56;55641;2
35;55912;10
2;59081;0
71;54953;3
87;57960;2
87;57202;9
18;51702;2
76;58997;11
9;57689;9
28;59357;7
90;59289;2
5;54982;5
51;59047;6
51;41462;6
19;38490;11
74;52754;7
38;49564;0
20;49502;9
8;55779;4
40;54542;7
88;41373;1
14;47075;13
78;55339;0
67;47055;8
64;55780;16
96;56531;3
37;54433;4
18;54436;16
94;38379;11
24;34609;6
33;42025;10
23;35768;6
84;52313;9
43;41253;7
28;34507;1
65;14011;5
3;57587;11
12;59461;8
95;59460;11
95;59459;7
85;59306;10
67;57991;8
58;58141;9
12;57871;0
89;57865;2
25;57870;13
79;57868;2
33;57866;4
59;59060;0
2;57982;15
1;57981;10
58;58673;8
58;58552;11
9;58549;11
94;57910;9
18;58547;2
19;57911;7
93;58618;1
65;57909;1
95;58659;10
79;59144;5
71;58672;1
24;57873;3
51;57993;4
84;57994;7
53;59343;0
51;59342;5
51;59403;2
61;58140;3
12;59139;4
4;57877;8
59;57710;9
35;57716;4
44;57715;7
61;57714;8
71;57709;15
55;59141;7
35;58668;8
90;59065;1
13;57794;10
19;58070;6
62;59066;1
80;57780;20
8;57766;11
39;58670;14
77;58671;9
53;59137;3
24;58072;8
66;58692;10
21;57967;3
81;57623;11
26;58069;10
54;57630;10
91;57631;10
71;57703;0
13;57659;4
60;57701;1
51;57781;7
65;57812;16
51;59062;10
67;58137;8
31;57620;4
73;57799;3
67;57796;4
85;58550;0
47;58606;8
51;58667;3
26;59401;2
40;59406;5
70;55715;8
30;55584;1
76;55583;9
20;52565;6
21;44578;9
90;32339;7
90;51971;8
77;54343;10
17;52789;0
9;51972;6
7;53662;2
56;51974;10
87;54073;11
58;47906;0
74;57429;4
81;57770;5
6;55646;10
91;55405;13
42;55406;7
87;58996;3
9;40258;6
5;55482;9
92;58715;10
48;54035;8
15;57019;5
43;55852;11
70;56712;9
43;56915;2
18;55481;3
85;45859;12
7;58431;8
31;49450;10
71;55218;9
86;46998;4
89;47543;2
53;49106;10
36;55193;8
32;55194;12
57;55195;2
70;55198;5
22;55211;14
39;50942;2
11;43329;0
87;52420;3
78;42839;7
30;59367;5
49;50853;11
35;54033;8
20;54103;8
82;36438;9
96;57082;8
92;54034;8
73;52668;4
83;52522;9
80;51796;3
34;51837;9
90;34227;21
96;40252;9
12;45309;0
17;49488;5
80;44024;3
72;50470;8
85;49553;8
17;54725;5
37;56883;5
32;56879;4
71;58263;3
35;56890;1
85;56885;3
74;56875;8
20;56889;2
11;56894;0
95;58476;3
47;56257;0
9;38546;6
71;56530;8
82;35138;6
8;42709;19
38;42735;11
50;30067;14
46;42736;8
18;36905;8
38;44455;8
31;37193;15
89;37243;8
95;36906;7
45;42024;5
9;49112;12
43;35646;6
75;58866;12
96;57297;1
92;57298;8
87;58856;13
93;58593;6
42;57003;7
1;30006;10
38;57269;10
86;51926;1
5;37379;6
43;37235;9
51;43204;8
70;54198;2
73;47695;19
69;56731;4
21;55476;2
12;55474;7
6;59507;6
55;32090;3
70;54661;4
58;55238;3
45;52870;4
90;47718;8
72;52001;7
32;26918;21
11;33492;12
90;29460;5
23;35686;2
56;28371;9
12;38761;1
18;40813;2
90;30692;1
81;31863;18
30;54062;7
62;53424;0
8;42011;2
23;53458;8
52;42340;10
51;42013;0
93;38655;4
23;42012;5
31;50633;7
67;40872;2
59;48584;4
95;43835;8
32;42010;8
76;45022;6
51;50403;3
63;50783;3
47;40873;9
37;46527;8
13;40821;3
38;44206;2
80;42437;5
5;55294;13
39;55140;4
83;51962;7
78;58636;10
57;56638;1
3;47368;13
39;58872;9
4;56812;1
72;58876;27
49;50962;8
33;53410;5
49;44820;6
81;58860;8
87;48357;1
39;53495;1
20;41512;14
7;36178;8
53;50412;6
92;45637;6
51;43127;16
22;50404;1
52;41514;15
33;32577;0
69;50260;3
69;42017;9
36;52737;9
55;40036;17
88;52703;6
26;55234;13
74;42473;4
30;44818;7
49;53493;5
36;42438;0
37;43725;4
91;46820;1
9;48358;1
38;36179;0
71;50410;0
38;56811;14
5;47320;7
20;38811;0
95;52334;7
15;45974;9
51;40021;4
13;53838;1
12;42016;5
53;48585;23
26;40874;10
52;50259;0
87;50261;8
43;43577;15
42;46399;3
81;48586;2
28;53479;0
22;58354;4
92;48084;3
19;46821;8
36;54712;11
16;57153;8
23;58863;14
71;59441;3
16;51184;9
39;48929;2
46;50381;0
17;43951;6
57;53491;10
3;53490;10
84;50262;8
65;49818;3
46;51809;1
56;46822;12
96;44775;23
9;59439;4
41;58272;5
47;53373;4
5;57758;9
32;53474;6
22;54162;3
4;50258;4
43;53372;2
32;49817;9
19;49819;11
51;50254;9
44;50256;12
37;53485;13
46;55049;2
60;51186;0
41;59261;8
39;55050;9
36;47815;1
51;58977;4
72;59177;1
25;59010;8
66;59174;5
70;52797;6
35;57397;10
40;54749;7
60;54559;2
53;58985;9
69;54926;1
65;59040;9
60;59176;3
46;53999;7
30;57566;7
58;55094;5
87;57129;6
51;43994;2
23;53928;4
17;51524;4
52;51523;5
85;47816;9
52;52796;10
24;53039;8
63;32986;16
76;53040;3
39;53920;1
1;56810;11
22;43966;5
61;31332;6
57;53922;2
85;31331;7
79;58764;0
10;52624;1
58;51876;5
66;39195;3
86;34081;10
43;36938;1
57;54954;9
79;55280;0
85;54541;9
40;51875;6
6;54568;10
4;49981;3
70;57573;10
22;57570;16
63;58979;7
95;54558;6
79;54569;8
17;55279;18
34;59277;10
36;41666;10
65;54444;9
29;55281;12
30;57035;6
14;56008;3
90;57691;2
74;56592;1
54;57580;10
87;49559;8
14;31652;13
96;41871;4
23;41184;6
47;31831;11
49;53694;8
69;30118;0
8;50859;3
16;53452;2
72;45860;10
86;44773;1
52;41183;3
57;49299;11
70;45861;17
67;51769;10
84;41181;0
14;45862;4
79;46411;5
87;42876;5
34;46410;3
57;52616;7
63;47924;6
8;47226;4
81;47227;10
93;39988;9
10;44011;5
30;44774;2
96;59172;3
27;59171;8
40;59168;10
70;59170;11
57;58186;5
41;32259;9
85;35993;5
56;47802;7
96;52116;6
22;53565;2
7;50763;9
1;51811;4
16;55732;6
32;53163;2
8;54535;7
23;52827;3
57;43714;9
47;54549;2
14;52593;6
36;47806;4
21;47804;4
10;47811;9
91;53644;6
36;52656;10
10;53234;12
73;47803;4
3;52828;12
93;52657;0
43;52735;4
54;53164;12
63;52658;10
26;53241;11
46;53244;3
65;39976;5
17;53297;2
33;54071;10
7;39150;17
35;51720;9
44;53176;24
52;52959;11
93;47810;22
72;50713;2
51;39977;8
69;40226;9
57;47807;4
10;43715;5
28;47567;3
90;43716;11
25;52097;6
17;56227;3
7;56179;8
65;57773;8
44;56180;9
62;57572;2
43;56118;11
9;55224;5
67;56181;8
51;50997;9
24;57720;1
44;58532;0
6;55414;14
33;55225;2
34;57586;2
55;56770;3
35;55733;0
15;59057;8
10;52807;7
46;54806;4
90;55731;4
11;56533;10
78;54300;14
24;57625;4
81;50714;11
30;57520;5
8;47280;8
29;51118;0
53;54638;5
84;43475;3
59;39351;11
46;51136;0
93;55823;7
62;53196;6
49;57424;9
29;56916;11
44;53195;9
33;53194;6
85;59311;1
54;47706;0
56;53944;4
30;58093;2
72;52059;7
67;59285;3
18;44612;4
55;50062;1
44;51753;12
29;41587;3
89;44939;9
64;55235;11
63;56818;8
73;51752;4
11;55070;6
19;54892;0
29;57482;3
26;55601;9
4;56468;11
73;56469;5
64;42951;1
1;56598;10
15;52105;9
66;56329;3
27;58131;11
68;59505;7
20;59301;8
77;59347;7
13;59548;8
36;55895;11
49;59305;10
49;56658;5
33;57201;8
79;59213;17
85;56244;6
29;56047;3
40;50597;4
32;55871;11
95;55929;11
9;55252;2
42;55930;7
57;58313;10
35;56265;6
49;56688;0
73;58971;6
53;45928;3
91;55931;10
40;59356;1
20;56165;5
24;56113;8
54;55254;0
26;55910;11
62;56617;8
21;58908;11
82;58419;8
29;55379;10
32;55523;3
71;54608;0
1;58417;9
20;56264;9
84;55263;1
40;46746;11
76;54332;19
52;52693;8
86;55446;4
86;58237;23
40;54562;8
10;58248;0
2;56075;10
28;56429;10
91;57668;11
27;56697;0
16;56316;9
95;56657;6
41;56777;11
55;42144;2
7;59304;0
16;55251;11
73;59335;1
87;56246;16
95;57800;8
22;52866;11
44;57765;6
92;56300;0
27;55334;12
81;56660;11
20;58388;5
63;55253;11
77;55679;11
23;51856;11
86;54135;4
33;45434;8
81;50295;5
95;45560;4
46;55333;8
18;55672;11
83;57406;5
23;52408;11
64;52915;10
7;56735;10
20;52319;10
65;54592;6
43;53555;11
78;52753;10
54;53515;4
22;53971;5
93;53070;5
46;53470;8
8;51351;3
11;53038;11
31;53610;7
78;53472;11
66;52345;3
67;58155;17
75;52679;6
4;54744;15
36;55577;10
39;46427;11
43;45777;9
67;56332;11
75;56760;10
63;53643;20
9;42831;5
74;52683;4
26;52759;11
7;53687;0
84;45185;11
52;46499;9
60;55977;3
84;53053;10
89;53910;2
76;49504;6
40;54651;6
24;54547;10
76;49503;5
67;44243;4
46;54578;15
93;41086;4
72;52806;2
6;54858;4
31;50894;9
63;54776;7
34;50776;7
84;54663;4
54;53477;0
30;46933;14
64;49957;7
53;59080;10
65;56511;5
76;54543;8
93;57947;9
83;56002;10
40;46632;2
11;59515;10
33;57569;8
27;59064;8
62;55045;11
42;52736;5
17;54349;8
68;59069;6
64;51807;6
69;54544;10
84;58113;5
46;54494;14
70;55044;1
10;54664;5
96;54691;6
35;48050;3
30;54487;11
23;54545;11
20;57326;6
35;53199;1
44;57872;8
5;46405;0
64;51591;6
65;54180;3
37;56011;9
49;40296;5
39;59433;11
95;51210;10
94;49845;5
6;38396;6
43;59291;5
17;54179;11
23;34665;6
48;55902;10
45;54458;5
43;42378;11
53;50345;2
5;56330;6
4;55364;5
66;50602;0
39;52810;10
12;56456;2
48;51589;1
77;52147;0
42;50203;8
2;57451;0
4;58853;11
61;57025;3
85;56312;9
73;52965;9
37;57480;2
66;58411;11
15;57479;8
36;56752;2
57;58726;11
50;58722;4
38;57074;1
58;59007;14
58;54152;4
37;56991;2
74;56845;7
46;53441;6
74;57844;8
78;57382;6
5;57437;9
22;56959;8
26;52110;11
34;58791;5
78;52393;0
86;56025;0
84;55278;8
3;56843;0
25;57449;19
62;58497;4
11;59006;0
78;56839;9
8;56844;10
85;57769;9
88;55563;10
86;58706;11
48;56751;4
19;58718;8
16;54151;4
29;55513;9
55;53443;10
69;58278;1
45;54460;3
86;50450;2
80;58259;11
44;59156;6
35;59404;11
77;55057;10
86;55801;6
65;56840;11
66;56624;14
8;59572;4
26;56499;4
44;57827;8
68;53564;6
22;53454;9
84;58859;11
88;59009;1
86;53563;7
52;53777;1
17;57811;11
72;56778;9
13;56500;10
53;56200;2
53;53781;3
84;53778;10
17;56198;8
39;54758;8
74;55567;1
27;55677;6
14;57157;6
28;57825;10
77;56116;9
67;53780;11
11;59531;10
27;57795;8
30;57797;9
58;58766;5
72;59032;9
46;59033;10
12;59035;13
70;54129;1
7;59132;8
3;21347;4
72;58513;4
21;42180;6
87;10406;11
6;47448;5
93;47911;6
71;14096;8
84;45660;6
16;53404;4
16;49923;6
10;55113;8
4;45766;3
92;51166;2
82;54107;8
54;45762;3
39;46453;8
42;45261;5
27;59446;8
33;54574;8
47;53769;0
17;56156;6
24;54843;13
49;55760;9
20;54573;8
66;55739;2
59;56655;1
92;56710;12
41;43645;4
22;49611;0
1;49607;9
39;49612;8
39;49608;4
24;49614;7
35;59180;9
21;15490;9
42;55039;0
53;21720;8
8;55578;6
14;30200;1
95;30181;11
72;42936;6
41;16679;5
21;44676;3
82;54134;8
81;44231;11
52;55110;15
71;54964;10
23;30546;2
74;12746;7
63;55109;0
28;29603;2
48;35497;3
70;53045;4
95;35877;11
92;56268;3
2;29088;0
60;57420;10
54;41889;8
56;41351;7
15;37629;9
45;40881;9
92;59314;9
48;37275;5
29;59313;11
38;59315;5
6;55164;2
88;41914;2
68;37268;4
95;37264;10
65;59307;5
61;51852;22
81;51854;10
4;51853;10
83;50875;13
63;59310;5
94;59309;4
20;50876;13
42;59308;8
55;59290;1
81;59585;9
85;59589;9
45;59592;7
56;59590;3
25;48337;1
54;44299;11
80;48002;4
36;51288;15
58;53695;11
3;54086;1
87;54089;6
16;54087;1
38;54091;8
91;54104;8
58;58478;10
31;54092;13
71;54188;7
3;58482;9
14;58494;1
45;58493;11
90;58492;2
11;58488;11
37;58490;16
43;54090;11
25;58485;9
95;58487;1
41;58479;10
1;54189;0
42;58491;11
66;58484;7
26;58489;8
81;54183;3
31;54085;6
72;54082;4
95;52090;3
17;45149;4
73;13472;10
73;55778;7
76;55020;10
24;53054;16
32;53047;4
1;53046;10
72;54386;22
95;45150;4
46;32034;10
94;58597;1
22;58867;8
31;34147;10
25;57856;13
42;30729;4
93;55336;8
58;58438;2
76;40896;3
64;51493;7
16;56286;6
26;58658;11
92;56358;2
52;50299;11
51;53041;17
29;55106;10
26;51936;9
17;58862;1
46;50452;6
81;44330;4
94;52310;13
47;52309;5
39;52305;1
31;50223;9
91;44434;4
82;50533;10
71;52849;9
46;50531;10
76;44436;4
69;59428;2
61;44836;7
17;52406;0
42;49950;11
71;46920;0
91;55055;0
9;44736;2
42;59063;9
25;50100;1
27;44686;3
5;58657;4
71;59601;1
67;58694;16
69;58982;4
95;59407;5
37;52418;7
72;55610;0
11;53418;3
91;58736;6
24;59603;2
30;53081;2
67;58761;8
55;53084;5
73;53083;5
61;52936;0
33;53522;6
42;52413;2
17;55516;6
96;52837;10
90;53637;4
65;55084;5
31;58972;11
27;57464;6
35;57475;15
77;57483;0
12;58584;13
59;59024;9
33;57204;1
70;57435;0
91;57513;2
62;57223;5
55;57461;5
83;57469;4
19;57458;9
53;57425;0
9;57471;5
76;58968;6
78;58112;4
7;57507;9
92;57477;3
78;58970;4
58;57192;2
37;57514;10
91;59175;9
10;59410;9
34;57220;3
96;57194;0
56;57325;8
9;57196;11
42;58320;5
56;57226;9
57;58697;3
96;57198;1
51;57200;9
89;57225;0
79;57222;4
55;57221;7
11;57510;11
35;59512;2
29;57349;3
59;57342;7
12;57217;2
67;57193;3
33;58274;8
89;58678;6
77;57543;0
85;59541;1
41;57344;9
64;57197;9
15;57343;6
37;59544;5
65;57473;7
19;59245;11
66;58276;6
52;58696;9
52;58695;10
51;57481;8
70;57511;6
46;57494;5
45;57433;4
76;57350;8
18;58385;5
68;57545;1
49;57732;3
70;58047;4
86;57341;5
39;57478;4
31;57465;4
56;59511;3
27;59594;1
84;59559;4
87;59510;7
32;59604;8
73;59545;10
71;59536;11
43;59540;10
58;55716;6
70;55151;1
40;55410;9
25;51624;1
23;44588;10
58;56099;9
1;49589;5
77;50809;5
62;46415;9
45;56910;8
21;56285;2
14;56647;7
11;56700;11
73;53966;8
31;57565;7
24;54837;12
6;56284;7
35;54393;0
18;56650;10
36;58281;28
20;58165;4
78;49374;3
6;49460;5
16;50137;0
39;49458;23
29;52626;9
67;49533;7
13;50387;4
56;49071;1
3;53598;14
69;53340;11
21;53602;5
69;56359;7
39;52355;4
71;52226;2
63;49410;9
18;50144;10
82;50396;5
84;49387;9
21;50460;0
85;49893;10
23;50095;2
63;50652;15
96;49507;1
24;49596;8
13;56315;6
36;50138;1
25;51449;10
58;50398;7
50;49882;11
43;52306;6
72;49461;3
77;59444;0
12;52311;8
34;50386;4
60;48684;10
48;50049;9
45;49528;10
47;52399;7
34;49534;7
39;51891;0
91;48161;1
12;49372;1
62;50050;11
84;50397;11
8;48160;2
80;50053;2
63;49142;7
84;55498;0
79;49390;5
14;53816;4
18;49509;8
92;50297;9
3;50056;7
24;53280;6
43;47831;4
6;47395;1
32;52375;17
95;50212;9
94;47716;0
94;46802;17
48;46805;0
45;46806;7
58;47047;8
1;47397;9
90;47050;5
3;48304;9
67;57528;8
16;27574;10
3;52858;4
85;57270;4
28;58086;7
70;57673;8
52;55001;8
84;57038;1
69;59061;5
18;56724;4
29;56997;5
11;59532;8
38;57383;8
89;57772;0
49;57899;13
66;59020;3
10;59136;16
15;59133;3
94;59223;11
2;54003;11
82;59023;13
66;55433;12
7;54861;9
56;57819;10
87;55530;7
74;57083;11
11;40708;6
21;57804;8
54;57803;6
88;55595;6
23;57077;11
7;58162;2
65;57820;4
23;59217;7
35;59270;11
25;59268;9
83;53437;5
24;56955;6
30;59242;6
6;56251;4
31;59221;4
28;57837;11
96;59220;3
68;57078;4
69;57166;3
33;55678;21
91;55756;0
71;55758;9
76;55759;1
26;56804;8
50;58554;18
5;57708;1
30;58903;0
23;56488;9
56;59157;5
87;58809;6
84;58772;14
81;58448;10
72;59084;4
48;56093;5
59;56926;7
23;52990;7
58;57097;9
93;58544;2
79;54693;3
8;55126;1
64;59076;18
42;58844;4
34;58797;8
96;52864;9
79;57517;4
75;57516;5
10;57818;2
64;53131;0
88;58677;6
43;58596;3
47;55005;5
39;58827;11
31;59089;6
19;57552;6
57;58843;3
21;54824;17
5;58644;5
10;54717;15
28;56166;10
77;54860;8
43;56613;6
84;58956;14
30;59102;0
40;56262;6
64;56486;0
25;56276;3
8;58705;9
20;50819;4
80;58765;5
7;58273;3
1;55296;5
27;58164;7
18;58808;9
11;58219;5
44;55597;0
46;54785;9
2;58713;10
67;58816;1
91;56278;11
15;58598;2
83;58771;8
34;58750;1
84;55103;10
65;58605;6
51;55122;1
52;59059;4
25;58643;2
38;57189;18
43;57855;16
64;54720;0
82;56779;6
87;58826;6
53;52985;2
84;54624;7
18;57602;10
6;57605;0
35;57606;1
10;57612;2
85;58999;0
56;58987;10
53;58534;4
51;58981;9
67;57633;6
4;57634;3
92;54721;4
49;58878;17
3;58240;6
68;57385;6
14;54756;16
21;58053;0
14;58081;9
35;56662;10
87;57802;4
45;56128;20
55;59425;3
81;52905;15
1;59543;4
78;59535;4
75;59362;16
89;59287;8
11;55003;7
2;55095;10
7;58539;2
10;50067;11
35;57272;6
33;53872;0
2;56176;1
28;55963;7
61;52923;8
62;57959;4
18;54149;7
72;57141;0
61;56493;10
59;50824;9
42;59012;10
79;58592;3
49;53140;7
8;59110;19
68;59329;1
95;58163;0
94;53471;1
50;58799;2
52;58393;7
74;58160;1
52;56170;11
56;58044;11
61;53716;3
54;55899;7
25;53784;8
26;53689;8
27;56054;3
62;53593;8
8;53167;7
77;54399;11
32;53094;11
88;59216;1
56;59472;1
66;59013;13
78;54622;3
94;53139;1
19;58161;10
55;58986;0
56;54788;13
71;46542;2
52;59358;1
34;54338;7
70;36515;5
