47968;40;210;SteelSeries Siberia V2 USB Black;71.9;90.0;Si;10;2.0
48373;40;210;SteelSeries Siberia V2 USB White;71.9;90.0;Si;5;2.0
42305;40;200;Sennheiser HD 202 II;23.97;31.0;Si;24;3.0
53818;40;136;Natec Genesis H55 Gaming Headset;20.62;27.0;Si;10;1.0
54060;40;158;Ozone Rage ST Gaming Headset Blanco;23.14;30.0;Si;13;0.8
12053;40;22;B-Move Kit Auriculares Con Microfono;1.61;2.0;Si;10;0.3
49634;40;200;Sennheiser HD 205 II DJ;29.75;39.0;Si;10;1.5
53827;40;136;Natec Grizzly Blue Headset;7.4;10.0;Si;15;1.0
48318;40;206;Sony RF810RK Auriculares Inalámbricos;24.75;32.0;Si;16;2.5
53442;40;201;Sharkoon X-Tatic PRO 5.1 Digital;101.65;127.0;Si;14;2.5
41848;40;44;Creative EP-510 Deportivos;7.64;10.0;Si;17;0.3
49219;40;170;Plantronics Gamecom 380 Gaming Headset;24.75;32.0;Si;12;2.5
49967;40;236;Mini Auricular Bluetooth Manos libres;8.47;11.0;Si;15;0.2
51054;40;167;Philips SHL-3000WT Auricular Blanco;11.53;15.0;Si;5;1.0
50342;40;43;Corsair Vengeance 2000 7.1 USB Wireless;74.34;93.0;Si;7;3.0
47569;40;200;Sennheiser RS 120 II Inalámbricos;52.89;66.0;Si;3;2.0
54695;40;121;Logitech H340 Headset USB;22.31;29.0;Si;10;1.0
51620;40;22;B-Move AirForce Gaming Headset Xbox360 Negro;14.01;18.0;Si;21;1.0
50871;40;127;Monster Beats By Dr.Dre Solo HD Blanco;119.83;150.0;Si;7;1.5
58901;40;210;SteelSeries Siberia V2 HyperX Azul;56.2;70.0;Si;12;1.5
54939;40;210;SteelSeries Siberia V2 Blanco;56.2;70.0;Si;8;1.5
58026;40;64;Energy Sistem Urban 420 Lightwear;8.22;11.0;Si;7;1.0
46895;40;88;Hercules Auriculares HDP DJ Pro M1001;74.38;93.0;Si;17;2.0
58501;40;64;Energy Wireless BT7 NFC White;47.93;62.0;Si;21;1.0
53759;40;183;Razer Electra Gaming Headset;48.76;63.0;Si;15;1.0
47196;40;44;Creative SB Tactic 3D Wrath Wireless Gaming Headset;81.82;102.0;Si;14;2.5
54729;40;183;Razer Kraken Pro Verde;60.33;75.0;Si;9;1.3
55148;40;105;JVC HA-EB75 Auriculares Deportivos Negros;10.33;13.0;Si;12;0.3
58575;40;12;Approx Auriculares DJ Graffiti Turquesa;13.18;17.0;Si;9;1.0
58725;40;183;Razer Kraken Verde;49.55;64.0;Si;17;1.3
59212;40;40;CoolBox H309 Auriculares Bluetooth;15.08;20.0;Si;15;0.5
58724;40;183;Razer Kraken Negro;49.55;64.0;Si;9;1.3
52886;42;251;Zotac Zbox Nano XS AD11-E AMD E-450;225.62;271.0;Si;3;2.5
53899;42;251;Zotac ZBOX AD06-BE;172.73;207.0;Si;2;4.0
44152;42;251;Zotac ZBOX ID41;164.46;197.0;Si;12;4.0
59086;42;251;Zotac ZBOX ID18;95.04;119.0;Si;20;2.0
58837;42;251;Zotac ZBOX ID65;436.36;524.0;Si;7;1.5
56671;43;152;Batería de Portatil HP DV3/DV3-1000;25.62;33.0;Si;4;3.0
56669;43;152;Batería de Portatil HP DV4/DV5/G50/CQ40/CQ45/CQ50/CQ60/CQ70;25.62;33.0;Si;4;3.0
50692;43;152;Batería de Portatil HP 4410s/4411s/4415s/4416s;36.32;47.0;Si;14;3.0
